id,acc_trade_price,acc_trade_volume,date_time_kst,exchange,high_price,low_price,market,opening_price,time_unit,trade_price
1866,11870598184,1632.075504,2018-10-27 9:00,UPBIT,7291000,7250000,KRW_BTC,7276000,DAY,7284000
1867,17476211741,2404.521463,2018-10-26 9:00,UPBIT,7309000,7241000,KRW_BTC,7272000,DAY,7276000
1868,21305653482,2934.436376,2018-10-25 9:00,UPBIT,7300000,7229000,KRW_BTC,7296000,DAY,7272000
1869,26251383587,3597.701706,2018-10-24 9:00,UPBIT,7323000,7261000,KRW_BTC,7270000,DAY,7296000
1870,21946880516,3011.579306,2018-10-23 9:00,UPBIT,7318000,7251000,KRW_BTC,7297000,DAY,7270000
1871,21562049644,2953.973072,2018-10-22 9:00,UPBIT,7322000,7271000,KRW_BTC,7310000,DAY,7297000
1872,13434970476,1836.453376,2018-10-21 9:00,UPBIT,7350000,7297000,KRW_BTC,7302000,DAY,7311000
1873,14358799867,1970.042994,2018-10-20 9:00,UPBIT,7317000,7265000,KRW_BTC,7291000,DAY,7302000
1874,20483702337,2800.776121,2018-10-19 9:00,UPBIT,7364000,7281000,KRW_BTC,7343000,DAY,7291000
1875,19859287539,2703.416512,2018-10-18 9:00,UPBIT,7390000,7311000,KRW_BTC,7327000,DAY,7343000
1876,21967509197,2999.200117,2018-10-17 9:00,UPBIT,7380000,7280000,KRW_BTC,7352000,DAY,7327000
1877,24763329152,3356.424951,2018-10-16 9:00,UPBIT,7465000,7312000,KRW_BTC,7416000,DAY,7352000
1878,90107430327,11984.6857,2018-10-15 9:00,UPBIT,7905000,7165000,KRW_BTC,7200000,DAY,7413000
1879,16669464825,2310.333302,2018-10-14 9:00,UPBIT,7263000,7182000,KRW_BTC,7190000,DAY,7198000
1880,13298596556,1850.504483,2018-10-13 9:00,UPBIT,7211000,7159000,KRW_BTC,7180000,DAY,7189000
1881,34953411427,4836.811453,2018-10-12 9:00,UPBIT,7300000,7155000,KRW_BTC,7195000,DAY,7183000
1882,54997705332,7579.916102,2018-10-11 9:00,UPBIT,7480000,7150000,KRW_BTC,7472000,DAY,7187000
1883,32880503264,4412.343948,2018-10-10 9:00,UPBIT,7530000,7380000,KRW_BTC,7527000,DAY,7472000
1884,16145607713,2147.425285,2018-10-09 9:00,UPBIT,7550000,7484000,KRW_BTC,7541000,DAY,7527000
1885,25492080042,3391.809189,2018-10-08 9:00,UPBIT,7589000,7461000,KRW_BTC,7483000,DAY,7542000
1886,14211705821,1904.001881,2018-10-07 9:00,UPBIT,7513000,7424000,KRW_BTC,7484000,DAY,7482000
1887,16410447473,2194.148746,2018-10-06 9:00,UPBIT,7509000,7438000,KRW_BTC,7502000,DAY,7485000
1888,29024391002,3891.953354,2018-10-05 9:00,UPBIT,7545000,7410000,KRW_BTC,7481000,DAY,7503000
1889,25090339901,3366.97571,2018-10-04 9:00,UPBIT,7499000,7362000,KRW_BTC,7385000,DAY,7481000
1890,22451100876,3057.96002,2018-10-03 9:00,UPBIT,7393000,7299000,KRW_BTC,7369000,DAY,7386000
1891,26011699054,3525.160314,2018-10-02 9:00,UPBIT,7414000,7337000,KRW_BTC,7374000,DAY,7369000
1892,31921258985,4331.491814,2018-10-01 9:00,UPBIT,7449000,7280000,KRW_BTC,7394000,DAY,7375000
1893,23299373206,3162.075982,2018-09-30 9:00,UPBIT,7418000,7327000,KRW_BTC,7360000,DAY,7393000
1894,23817952485,3246.005947,2018-09-29 9:00,UPBIT,7410000,7280000,KRW_BTC,7408000,DAY,7360000
1895,40311237729,5408.479536,2018-09-28 9:00,UPBIT,7551000,7339000,KRW_BTC,7447000,DAY,7408000
1896,29562427627,4027.101077,2018-09-27 9:00,UPBIT,7490000,7261000,KRW_BTC,7300000,DAY,7447000
1897,28697315885,3921.981207,2018-09-26 9:00,UPBIT,7392000,7259000,KRW_BTC,7299000,DAY,7300000
1898,34503898777,4725.147317,2018-09-25 9:00,UPBIT,7439000,7241000,KRW_BTC,7428000,DAY,7299000
1899,22738698842,3046.332507,2018-09-24 9:00,UPBIT,7547000,7407000,KRW_BTC,7500000,DAY,7430000
1900,31738538695,4216.925093,2018-09-23 9:00,UPBIT,7600000,7450000,KRW_BTC,7539000,DAY,7500000
1901,36611321982,4866.237559,2018-09-22 9:00,UPBIT,7636000,7425000,KRW_BTC,7537000,DAY,7540000
1902,71329466429,9545.781623,2018-09-21 9:00,UPBIT,7596000,7287000,KRW_BTC,7311000,DAY,7537000
1903,33174326632,4570.14222,2018-09-20 9:00,UPBIT,7364000,7190000,KRW_BTC,7250000,DAY,7311000
1904,31042943583,4306.69729,2018-09-19 9:00,UPBIT,7388000,7010000,KRW_BTC,7234000,DAY,7245000
1905,29178284487,4053.113549,2018-09-18 9:00,UPBIT,7283000,7134000,KRW_BTC,7192000,DAY,7234000
1906,32986348074,4535.649587,2018-09-17 9:00,UPBIT,7373000,7128000,KRW_BTC,7356000,DAY,7191000
1907,21546431123,2939.07929,2018-09-16 9:00,UPBIT,7386000,7250000,KRW_BTC,7365000,DAY,7356000
1908,16251306528,2206.716468,2018-09-15 9:00,UPBIT,7397000,7320000,KRW_BTC,7361000,DAY,7363000
1909,32402972263,4397.957492,2018-09-14 9:00,UPBIT,7504000,7261000,KRW_BTC,7355000,DAY,7359000
1910,29538754836,4029.701085,2018-09-13 9:00,UPBIT,7399000,7233000,KRW_BTC,7238000,DAY,7355000
1911,28833461620,3994.119317,2018-09-12 9:00,UPBIT,7289000,7155000,KRW_BTC,7242000,DAY,7234000
1912,24572480950,3392.11803,2018-09-11 9:00,UPBIT,7350000,7126000,KRW_BTC,7275000,DAY,7239000
1913,22419048458,3089.332235,2018-09-10 9:00,UPBIT,7348000,7198000,KRW_BTC,7232000,DAY,7274000
1914,24219366135,3330.243799,2018-09-09 9:00,UPBIT,7437000,7131000,KRW_BTC,7206000,DAY,7232000
1915,21083974350,2881.526396,2018-09-08 9:00,UPBIT,7439000,7110000,KRW_BTC,7391000,DAY,7206000
1916,31207926938,4198.800861,2018-09-07 9:00,UPBIT,7543000,7292000,KRW_BTC,7522000,DAY,7382000
1917,57708418700,7776.424987,2018-09-06 9:00,UPBIT,7718000,7264000,KRW_BTC,7698000,DAY,7523000
1918,62459759558,7761.441331,2018-09-05 9:00,UPBIT,8333000,7687000,KRW_BTC,8271000,DAY,7699000
1919,31253351748,3811.857883,2018-09-04 9:00,UPBIT,8279000,8111000,KRW_BTC,8116000,DAY,8271000
1920,25904388275,3198.851551,2018-09-03 9:00,UPBIT,8160000,8043000,KRW_BTC,8114000,DAY,8125000
1921,35986068849,4460.527101,2018-09-02 9:00,UPBIT,8169000,7932000,KRW_BTC,8000000,DAY,8113000
1922,34375386341,4338.012075,2018-09-01 9:00,UPBIT,8009000,7844000,KRW_BTC,7865000,DAY,8001000
1923,36718712181,4687.301058,2018-08-31 9:00,UPBIT,7915000,7749000,KRW_BTC,7844000,DAY,7865000
1924,37319319426,4799.954781,2018-08-30 9:00,UPBIT,7910000,7672000,KRW_BTC,7825000,DAY,7856000
1925,38559027708,4912.1417,2018-08-29 9:00,UPBIT,7938000,7723000,KRW_BTC,7838000,DAY,7825000
1926,38693273429,4988.819893,2018-08-28 9:00,UPBIT,7886000,7654000,KRW_BTC,7688000,DAY,7839000
1927,31245125578,4134.981917,2018-08-27 9:00,UPBIT,7725000,7490000,KRW_BTC,7547000,DAY,7688000
1928,21280969843,2824.384219,2018-08-26 9:00,UPBIT,7637000,7450000,KRW_BTC,7604000,DAY,7547000
1929,26486222594,3491.703373,2018-08-25 9:00,UPBIT,7683000,7521000,KRW_BTC,7564000,DAY,7604000
1930,27968267658,3754.381796,2018-08-24 9:00,UPBIT,7593000,7368000,KRW_BTC,7440000,DAY,7561000
1931,26955047058,3662.183586,2018-08-23 9:00,UPBIT,7500000,7285000,KRW_BTC,7286000,DAY,7439000
1932,57175275724,7591.813461,2018-08-22 9:00,UPBIT,7751000,7187000,KRW_BTC,7375000,DAY,7289000
1933,22288720074,3037.609618,2018-08-21 9:00,UPBIT,7430000,7240000,KRW_BTC,7255000,DAY,7375000
1934,30970843740,4187.217915,2018-08-20 9:00,UPBIT,7469000,7244000,KRW_BTC,7432000,DAY,7255000
1935,21644401605,2928.962621,2018-08-19 9:00,UPBIT,7498000,7310000,KRW_BTC,7393000,DAY,7431000
1936,34269405733,4615.704428,2018-08-18 9:00,UPBIT,7579000,7288000,KRW_BTC,7500000,DAY,7391000
1937,49515097451,6653.001438,2018-08-17 9:00,UPBIT,7526000,7306000,KRW_BTC,7338000,DAY,7496000
1938,39186068019,5318.934701,2018-08-16 9:00,UPBIT,7487000,7260000,KRW_BTC,7332000,DAY,7337000
1939,52927582230,7158.792692,2018-08-15 9:00,UPBIT,7600000,7206000,KRW_BTC,7233000,DAY,7332000
1940,57122910971,8027.839235,2018-08-14 9:00,UPBIT,7386000,6960000,KRW_BTC,7386000,DAY,7233000
1941,42619588027,5711.073925,2018-08-13 9:00,UPBIT,7637000,7288000,KRW_BTC,7396000,DAY,7387000
1942,19827538898,2682.391454,2018-08-12 9:00,UPBIT,7540000,7279000,KRW_BTC,7325000,DAY,7395000
1943,36885101191,5066.852166,2018-08-11 9:00,UPBIT,7590000,7127000,KRW_BTC,7227000,DAY,7325000
1944,42724349302,5780.775775,2018-08-10 9:00,UPBIT,7608000,7100000,KRW_BTC,7546000,DAY,7230000
1945,47072146232,6342.058096,2018-08-09 9:00,UPBIT,7644000,7203000,KRW_BTC,7310000,DAY,7543000
1946,59847789628,7975.337322,2018-08-08 9:00,UPBIT,7766000,7217000,KRW_BTC,7760000,DAY,7308000
1947,47355068349,5910.208151,2018-08-07 9:00,UPBIT,8190000,7750000,KRW_BTC,7973000,DAY,7760000
1948,30597433154,3802.490071,2018-08-06 9:00,UPBIT,8200000,7900000,KRW_BTC,8075000,DAY,7982000
1949,28833153216,3578.837364,2018-08-05 9:00,UPBIT,8181000,7915000,KRW_BTC,8074000,DAY,8077000
1950,43253413180,5211.461986,2018-08-04 9:00,UPBIT,8610000,8000000,KRW_BTC,8508000,DAY,8074000
1951,52194607453,6142.542855,2018-08-03 9:00,UPBIT,8730000,8372000,KRW_BTC,8730000,DAY,8508000
1952,55220834823,6310.22735,2018-08-02 9:00,UPBIT,8940000,8626000,KRW_BTC,8725000,DAY,8731000
1953,52212740816,6033.260717,2018-08-01 9:00,UPBIT,8844000,8548000,KRW_BTC,8807000,DAY,8726000
1954,80229043589,8921.986461,2018-07-31 9:00,UPBIT,9278000,8690000,KRW_BTC,9270000,DAY,8800000
1955,50449604576,5498.916,2018-07-30 9:00,UPBIT,9280000,8955000,KRW_BTC,9238000,DAY,9270000
1956,38024462761,4119.531452,2018-07-29 9:00,UPBIT,9310000,9153000,KRW_BTC,9229000,DAY,9238000
1957,35925663625,3917.28115,2018-07-28 9:00,UPBIT,9229000,9064000,KRW_BTC,9138000,DAY,9225000
1958,90182962072,10051.36343,2018-07-27 9:00,UPBIT,9259000,8780000,KRW_BTC,8950000,DAY,9122000
1959,70520276839,7716.056258,2018-07-26 9:00,UPBIT,9299000,8815000,KRW_BTC,9158000,DAY,8950000
1960,1.04664E+11,11238.21728,2018-07-25 9:00,UPBIT,9578000,9054000,KRW_BTC,9458000,DAY,9158000
1961,1.50324E+11,16483.79996,2018-07-24 9:00,UPBIT,9525000,8701000,KRW_BTC,8752000,DAY,9452000
1962,85355562871,9851.829516,2018-07-23 9:00,UPBIT,8844000,8275000,KRW_BTC,8347000,DAY,8752000
1963,32451010552,3853.459972,2018-07-22 9:00,UPBIT,8530000,8270000,KRW_BTC,8367000,DAY,8349000
1964,28298722220,3409.021116,2018-07-21 9:00,UPBIT,8387000,8185000,KRW_BTC,8351000,DAY,8367000
1965,63135854964,7480.689952,2018-07-20 9:00,UPBIT,8671000,8300000,KRW_BTC,8443000,DAY,8351000
1966,50624771672,6091.929945,2018-07-19 9:00,UPBIT,8512000,8157000,KRW_BTC,8292000,DAY,8443000
1967,76253964448,9226.449696,2018-07-18 9:00,UPBIT,8450000,8071000,KRW_BTC,8080000,DAY,8302000
1968,68446683084,8866.816695,2018-07-17 9:00,UPBIT,8140000,7419000,KRW_BTC,7454000,DAY,8080000
1969,45460277465,6215.793339,2018-07-16 9:00,UPBIT,7468000,7140000,KRW_BTC,7179000,DAY,7454000
1970,17095281209,2385.709298,2018-07-15 9:00,UPBIT,7226000,7088000,KRW_BTC,7109000,DAY,7178000
1971,14008581892,1978.798002,2018-07-14 9:00,UPBIT,7160000,7036000,KRW_BTC,7054000,DAY,7109000
1972,26379295131,3729.959943,2018-07-13 9:00,UPBIT,7165000,6973000,KRW_BTC,7094000,DAY,7054000
1973,26333567342,3724.828525,2018-07-12 9:00,UPBIT,7230000,6941000,KRW_BTC,7227000,DAY,7090000
1974,28194990186,3913.795349,2018-07-11 9:00,UPBIT,7269000,7110000,KRW_BTC,7141000,DAY,7226000
1975,38071008837,5199.604762,2018-07-10 9:00,UPBIT,7518000,7127000,KRW_BTC,7474000,DAY,7140000
1976,27893238458,3713.619758,2018-07-09 9:00,UPBIT,7623000,7451000,KRW_BTC,7515000,DAY,7474000
1977,21068399562,2801.161936,2018-07-08 9:00,UPBIT,7585000,7450000,KRW_BTC,7564000,DAY,7516000
1978,15484116512,2077.592044,2018-07-07 9:00,UPBIT,7638000,7361000,KRW_BTC,7480000,DAY,7550000
1979,39581194329,5355.987665,2018-07-06 9:00,UPBIT,7488000,7282000,KRW_BTC,7377000,DAY,7480000
1980,31508927550,4272.33855,2018-07-05 9:00,UPBIT,7445000,7270000,KRW_BTC,7329000,DAY,7377000
1981,36427212533,4984.701829,2018-07-04 9:00,UPBIT,7500000,7104000,KRW_BTC,7298000,DAY,7329000
1982,38445121264,5239.817536,2018-07-03 9:00,UPBIT,7399000,7231000,KRW_BTC,7289000,DAY,7298000
1983,42865998436,5925.853991,2018-07-02 9:00,UPBIT,7358000,7024000,KRW_BTC,7109000,DAY,7297000
1984,22440527345,3151.104482,2018-07-01 9:00,UPBIT,7212000,7002000,KRW_BTC,7164000,DAY,7109000
1985,37267746906,5213.798289,2018-06-30 9:00,UPBIT,7290000,6950000,KRW_BTC,6958000,DAY,7164000
1986,24293395793,3607.758543,2018-06-29 9:00,UPBIT,7078000,6590000,KRW_BTC,6671000,DAY,6958000
1987,18234794915,2655.948619,2018-06-28 9:00,UPBIT,6965000,6649000,KRW_BTC,6925000,DAY,6682000
1988,21055052322,3051.019478,2018-06-27 9:00,UPBIT,6970000,6830000,KRW_BTC,6894000,DAY,6925000
1989,21953994619,3141.538419,2018-06-26 9:00,UPBIT,7070000,6861000,KRW_BTC,7034000,DAY,6900000
1990,30892837730,4418.75855,2018-06-25 9:00,UPBIT,7129000,6861000,KRW_BTC,6985000,DAY,7036000
1991,36910107014,5399.266499,2018-06-24 9:00,UPBIT,7144000,6622000,KRW_BTC,7030000,DAY,6992000
1992,21493652923,3078.689939,2018-06-23 9:00,UPBIT,7100000,6845000,KRW_BTC,6965000,DAY,7030000
1993,49553362438,6852.568944,2018-06-22 9:00,UPBIT,7537000,6870000,KRW_BTC,7511000,DAY,6962000
1994,23106255437,3078.514334,2018-06-21 9:00,UPBIT,7580000,7445000,KRW_BTC,7538000,DAY,7511000
1995,42569533207,5808.173132,2018-06-20 9:00,UPBIT,7594000,7110000,KRW_BTC,7553000,DAY,7538000
1996,28804682229,3830.012509,2018-06-19 9:00,UPBIT,7649000,7370000,KRW_BTC,7461000,DAY,7553000
1997,22285457937,3050.852968,2018-06-18 9:00,UPBIT,7550000,7135000,KRW_BTC,7231000,DAY,7461000
1998,10927666174,1502.422928,2018-06-17 9:00,UPBIT,7329000,7206000,KRW_BTC,7275000,DAY,7218000
1999,14662383633,2031.228609,2018-06-16 9:00,UPBIT,7336000,7116000,KRW_BTC,7180000,DAY,7277000
2000,24092415997,3302.08916,2018-06-15 9:00,UPBIT,7399000,7151000,KRW_BTC,7363000,DAY,7180000
2001,46891272332,6511.947046,2018-06-14 9:00,UPBIT,7380000,6977000,KRW_BTC,7039000,DAY,7355000
2002,35453527846,4943.240502,2018-06-13 9:00,UPBIT,7390000,6951000,KRW_BTC,7350000,DAY,7040000
2003,37952946026,5044.246481,2018-06-12 9:00,UPBIT,7685000,7270000,KRW_BTC,7635000,DAY,7350000
2004,32342844909,4309.230986,2018-06-11 9:00,UPBIT,7662000,7362000,KRW_BTC,7576000,DAY,7635000
2005,58198185182,7445.151123,2018-06-10 9:00,UPBIT,8247000,7425000,KRW_BTC,8233000,DAY,7576000
2006,13807141637,1658.393838,2018-06-09 9:00,UPBIT,8370000,8205000,KRW_BTC,8341000,DAY,8233000
2007,22361068529,2685.939019,2018-06-08 9:00,UPBIT,8385000,8268000,KRW_BTC,8375000,DAY,8341000
2008,28772117047,3432.439234,2018-06-07 9:00,UPBIT,8490000,8330000,KRW_BTC,8358000,DAY,8375000
2009,27751918927,3334.03058,2018-06-06 9:00,UPBIT,8400000,8208000,KRW_BTC,8359000,DAY,8359000
2010,30574008153,3715.397958,2018-06-05 9:00,UPBIT,8400000,8130000,KRW_BTC,8241000,DAY,8360000
2011,30073576204,3615.542009,2018-06-04 9:00,UPBIT,8477000,8206000,KRW_BTC,8419000,DAY,8248000
2012,31491017082,3755.939378,2018-06-03 9:00,UPBIT,8443000,8297000,KRW_BTC,8338000,DAY,8419000
2013,29631281616,3557.441983,2018-06-02 9:00,UPBIT,8425000,8211000,KRW_BTC,8282000,DAY,8339000
2014,30985647856,3751.373719,2018-06-01 9:00,UPBIT,8370000,8139000,KRW_BTC,8278000,DAY,8282000
2015,41199561909,4978.128803,2018-05-31 9:00,UPBIT,8375000,8110000,KRW_BTC,8198000,DAY,8282000
2016,56062998960,6755.110576,2018-05-30 9:00,UPBIT,8436000,8100000,KRW_BTC,8300000,DAY,8207000
2017,54079954311,6682.617043,2018-05-29 9:00,UPBIT,8360000,7813000,KRW_BTC,7903000,DAY,8299000
2018,47889340054,5922.326581,2018-05-28 9:00,UPBIT,8261000,7858000,KRW_BTC,8182000,DAY,7903000
2019,21410944207,2635.099888,2018-05-27 9:00,UPBIT,8216000,8040000,KRW_BTC,8162000,DAY,8182000
2020,25693093105,3099.591497,2018-05-26 9:00,UPBIT,8420000,8122000,KRW_BTC,8317000,DAY,8162000
2021,35876549723,4317.195404,2018-05-25 9:00,UPBIT,8480000,8180000,KRW_BTC,8415000,DAY,8317000
2022,73928834982,8771.342705,2018-05-24 9:00,UPBIT,8767000,8185000,KRW_BTC,8483000,DAY,8415000
2023,71269244524,8085.05321,2018-05-23 9:00,UPBIT,9020000,8433000,KRW_BTC,8940000,DAY,8483000
2024,45871812675,4999.603247,2018-05-22 9:00,UPBIT,9356000,8931000,KRW_BTC,9345000,DAY,8940000
2025,44399589675,4741.950125,2018-05-21 9:00,UPBIT,9439000,9279000,KRW_BTC,9370000,DAY,9345000
2026,45169962150,4901.03255,2018-05-20 9:00,UPBIT,9398000,9051000,KRW_BTC,9112000,DAY,9370000
2027,57548357610,6285.067502,2018-05-19 9:00,UPBIT,9299000,9068000,KRW_BTC,9165000,DAY,9112000
2028,53233771175,5904.080971,2018-05-18 9:00,UPBIT,9186000,8881000,KRW_BTC,9072000,DAY,9165000
2029,63909130322,6921.98679,2018-05-17 9:00,UPBIT,9390000,9020000,KRW_BTC,9297000,DAY,9090000
2030,1.13015E+11,12218.79341,2018-05-16 9:00,UPBIT,9542000,9015000,KRW_BTC,9500000,DAY,9297000
2031,80714050266,8325.827036,2018-05-15 9:00,UPBIT,9879000,9458000,KRW_BTC,9802000,DAY,9500000
2032,1.24035E+11,12813.13383,2018-05-14 9:00,UPBIT,9935000,9400000,KRW_BTC,9804000,DAY,9797000
2033,81838304671,8513.448999,2018-05-13 9:00,UPBIT,9851000,9360000,KRW_BTC,9480000,DAY,9803000
2034,1.02591E+11,10980.18991,2018-05-12 9:00,UPBIT,9644000,9014000,KRW_BTC,9257000,DAY,9481000
2035,1.99208E+11,20997.66993,2018-05-11 9:00,UPBIT,9985000,8788000,KRW_BTC,9976000,DAY,9256000
2036,93275451570,9077.782695,2018-05-10 9:00,UPBIT,10474000,9895000,KRW_BTC,10405000,DAY,9976000
2037,1.01379E+11,9955.394795,2018-05-09 9:00,UPBIT,10433000,9917000,KRW_BTC,10230000,DAY,10405000
2038,78939835696,7651.234042,2018-05-08 9:00,UPBIT,10499000,10130000,KRW_BTC,10439000,DAY,10233000
2039,84745378279,8143.484905,2018-05-07 9:00,UPBIT,10721000,10264000,KRW_BTC,10684000,DAY,10422000
2040,94436279578,8806.005919,2018-05-06 9:00,UPBIT,10963000,10500000,KRW_BTC,10820000,DAY,10684000
2041,1.0307E+11,9581.875222,2018-05-05 9:00,UPBIT,10907000,10621000,KRW_BTC,10645000,DAY,10820000
2042,1.33815E+11,12582.44048,2018-05-04 9:00,UPBIT,10901000,10500000,KRW_BTC,10670000,DAY,10645000
2043,2.08676E+11,20391.11857,2018-05-03 9:00,UPBIT,10785000,10010000,KRW_BTC,10032000,DAY,10683000
2044,1.17882E+11,11828.98111,2018-05-02 9:00,UPBIT,10078000,9811000,KRW_BTC,9896000,DAY,10032000
2045,1.52796E+11,15399.9137,2018-05-01 9:00,UPBIT,10144000,9740000,KRW_BTC,10135000,DAY,9896000
2046,1.50446E+11,14851.10016,2018-04-30 9:00,UPBIT,10292000,9934000,KRW_BTC,10187000,DAY,10138000
2047,1.50206E+11,14834.01523,2018-04-29 9:00,UPBIT,10256000,9894000,KRW_BTC,10043000,DAY,10187000
2048,1.21743E+11,12164.64764,2018-04-28 9:00,UPBIT,10118000,9750000,KRW_BTC,9821000,DAY,10043000
2049,1.76388E+11,17528.43198,2018-04-27 9:00,UPBIT,10200000,9778000,KRW_BTC,10130000,DAY,9819000
2050,2.18686E+11,22295.30585,2018-04-26 9:00,UPBIT,10508000,9510000,KRW_BTC,9829000,DAY,10130000
2051,2.62214E+11,25689.72597,2018-04-25 9:00,UPBIT,10755000,9723000,KRW_BTC,10505000,DAY,9829000
2052,2.35822E+11,23344.48403,2018-04-24 9:00,UPBIT,10670000,9730000,KRW_BTC,9758000,DAY,10505000
2053,1.24793E+11,12885.9209,2018-04-23 9:00,UPBIT,9771000,9530000,KRW_BTC,9602000,DAY,9760000
2054,1.21048E+11,12583.32709,2018-04-22 9:00,UPBIT,9757000,9500000,KRW_BTC,9735000,DAY,9602000
2055,1.77162E+11,18553.756,2018-04-21 9:00,UPBIT,9845000,9285000,KRW_BTC,9552000,DAY,9735000
2056,2.32623E+11,25528.4796,2018-04-20 9:00,UPBIT,9666000,8710000,KRW_BTC,8994000,DAY,9552000
2057,2.53644E+11,28767.85906,2018-04-19 9:00,UPBIT,8999000,8601000,KRW_BTC,8652000,DAY,8994000
2058,1.77085E+11,20637.87689,2018-04-18 9:00,UPBIT,8679000,8445000,KRW_BTC,8450000,DAY,8652000
2059,2.11661E+11,24694.92022,2018-04-17 9:00,UPBIT,8704000,8360000,KRW_BTC,8663000,DAY,8450000
2060,1.48013E+11,17194.39324,2018-04-16 9:00,UPBIT,8840000,8449000,KRW_BTC,8665000,DAY,8663000
2061,1.31664E+11,15472.99525,2018-04-15 9:00,UPBIT,8710000,8250000,KRW_BTC,8349000,DAY,8663000
2062,1.56797E+11,18691.42302,2018-04-14 9:00,UPBIT,8575000,8120000,KRW_BTC,8375000,DAY,8350000
2063,2.47054E+11,29730.02055,2018-04-13 9:00,UPBIT,8625000,7925000,KRW_BTC,8125000,DAY,8375000
2064,3.16269E+11,40389.83331,2018-04-12 9:00,UPBIT,8280000,7200000,KRW_BTC,7432000,DAY,8121000
2065,96697377106,13067.55564,2018-04-11 9:00,UPBIT,7483000,7351000,KRW_BTC,7428000,DAY,7429000
2066,90344438501,12263.52285,2018-04-10 9:00,UPBIT,7468000,7263000,KRW_BTC,7449000,DAY,7428000
2067,1.26574E+11,16765.03922,2018-04-09 9:00,UPBIT,7752000,7290000,KRW_BTC,7621000,DAY,7450000
2068,88577530198,11679.05867,2018-04-08 9:00,UPBIT,7657000,7480000,KRW_BTC,7533000,DAY,7622000
2069,91234343726,12182.38138,2018-04-07 9:00,UPBIT,7673000,7232000,KRW_BTC,7277000,DAY,7533000
2070,68879512444,9428.544,2018-04-06 9:00,UPBIT,7488000,7125000,KRW_BTC,7408000,DAY,7280000
2071,2.4267E+11,32381.00202,2018-04-05 9:00,UPBIT,7834000,7188000,KRW_BTC,7492000,DAY,7408000
2072,1.31239E+11,16809.36722,2018-04-04 9:00,UPBIT,8120000,7403000,KRW_BTC,8091000,DAY,7492000
2073,1.67328E+11,21006.76635,2018-04-03 9:00,UPBIT,8175000,7643000,KRW_BTC,7713000,DAY,8092000
2074,1.20687E+11,15765.52177,2018-04-02 9:00,UPBIT,7851000,7390000,KRW_BTC,7486000,DAY,7710000
2075,1.22342E+11,16446.53645,2018-04-01 9:00,UPBIT,7774000,7087000,KRW_BTC,7688000,DAY,7482000
2076,1.00867E+11,13024.44542,2018-03-31 9:00,UPBIT,7934000,7540000,KRW_BTC,7602000,DAY,7697000
2077,1.64045E+11,21297.75215,2018-03-30 9:00,UPBIT,8090000,7431000,KRW_BTC,7911000,DAY,7602000
2078,1.51238E+11,18276.83129,2018-03-29 9:00,UPBIT,8766000,7780000,KRW_BTC,8730000,DAY,7915000
2079,86802477741,9953.73,2018-03-28 9:00,UPBIT,8886000,8560000,KRW_BTC,8651000,DAY,8730000
2080,1.2508E+11,14209.63715,2018-03-27 9:00,UPBIT,9141000,8520000,KRW_BTC,9054000,DAY,8651000
2081,1.27581E+11,13942.96367,2018-03-26 9:00,UPBIT,9570000,8801000,KRW_BTC,9480000,DAY,9052000
2082,1.05095E+11,11031.0758,2018-03-25 9:00,UPBIT,9649000,9408000,KRW_BTC,9580000,DAY,9477000
2083,1.65029E+11,16804.40575,2018-03-24 9:00,UPBIT,10000000,9550000,KRW_BTC,9847000,DAY,9580000
2084,1.42667E+11,15006.67818,2018-03-23 9:00,UPBIT,9850000,9253000,KRW_BTC,9779000,DAY,9847000
2085,1.27016E+11,12988.83698,2018-03-22 9:00,UPBIT,10050000,9505000,KRW_BTC,9919000,DAY,9783000
2086,1.65715E+11,16611.83303,2018-03-21 9:00,UPBIT,10165000,9738000,KRW_BTC,9826000,DAY,9919000
2087,1.96492E+11,20520.44703,2018-03-20 9:00,UPBIT,9996000,9160000,KRW_BTC,9718000,DAY,9829000
2088,2.45419E+11,26470.16483,2018-03-19 9:00,UPBIT,9755000,8870000,KRW_BTC,9018000,DAY,9718000
2089,1.77096E+11,20951.8101,2018-03-18 9:00,UPBIT,9080000,8056000,KRW_BTC,8667000,DAY,9018000
2090,85560272227,9640.055823,2018-03-17 9:00,UPBIT,9150000,8521000,KRW_BTC,9095000,DAY,8667000
2091,1.32742E+11,14610.88216,2018-03-16 9:00,UPBIT,9310000,8763000,KRW_BTC,9115000,DAY,9095000
2092,2.49635E+11,28078.89545,2018-03-15 9:00,UPBIT,9300000,8438000,KRW_BTC,9141000,DAY,9115000
2093,1.88527E+11,19491.85046,2018-03-14 9:00,UPBIT,10265000,9000000,KRW_BTC,10167000,DAY,9153000
2094,1.63564E+11,16134.01453,2018-03-13 9:00,UPBIT,10355000,9900000,KRW_BTC,10213000,DAY,10168000
2095,2.43013E+11,23224.57971,2018-03-12 9:00,UPBIT,10879000,9895000,KRW_BTC,10519000,DAY,10213000
2096,2.2291E+11,22131.28254,2018-03-11 9:00,UPBIT,10636000,9552000,KRW_BTC,9863000,DAY,10520000
2097,1.73994E+11,16901.37797,2018-03-10 9:00,UPBIT,10537000,9802000,KRW_BTC,10418000,DAY,9863000
2098,3.59088E+11,36119.23292,2018-03-09 9:00,UPBIT,10644000,9306000,KRW_BTC,10519000,DAY,10418000
